code	name	qty	cost	rate	thb_price	price
8851929008064	ນົກແກ້ວໄມ້ຫອມ					8000
8851929008088	ນົກແກ້ວໄມ້ຫອມ 6ກ້ອນ					25000
8851929006336	ນົກແກ້ວໄມ້ຫອມ 6ກ້ອນ					28000
8858705607268	ນົມຄະເນຊັ່ນ					18000
8852537011569	ນົມງົວແດງຈືດ125ມລ					32000
8852537011515	ນົມງົວແດງຈືດ125ມລ					6000
11824	ນົມງົວແດງຈືດ125ມລ 6ກ່ອງ					35000
8852537011514	ນົມງົວແດງຈືດ125ມລ					6000
8852537011118	ນົມງົວແດງຈືດ200ມລ					10000
8852537011163	ນົມງົວແດງຈືດ200ມລ 6ກ່ອງ					48000
38852537011164	ນົມງົວແດງຈືດ200ມລ 6ແພັກ					260000
8852537011217	ນົມງົວແດງຈືດ250ມລ					12000
8852537011262	ນົມງົວແດງຈືດ250ມລ 6ກ່ອງ					58000
38852537011263	ນົມງົວແດງຈືດ250ມລ 6ແພັກ					337000
8852537012566	ນົມງົວແດງຫວານ 125ມລ6 ກ່ອງ					32000
11828	ນົມງົວແດງຫວານ 125ມລ 6ກ່ອງ					34000
11827	ນົມງົວແດງຫວານ125ມລ  6ແພັກ					257000
8852537012116	ນົມງົວແດງຫວານ200ມລ					9000
8852537012160	ນົມງົວແດງຫວານ200ມລ 6ກ່ອງ					48000
11819	ນົມງົວແດງຫວານ200ມລ 6ແພັກ					260000
8852537012214	ນົມງົວແດງຫວານ250ມລ					12000
